attempt_id,phase,contrast_id,block_index,retry_index,template,position_index,label,algorithm,n,pattern,seed,block_size,workers,status,invalid_reason,external_interruption,returncode,timed_out,position_ns,input_checksum,output_checksum,executable_sha256_before,executable_sha256_after,attempt_directory
main-ref_linear_n64-b06-r0-p3-B,main,ref_linear_n64,6,0,ABBA,3,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,500,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b06-r0-p3-B
main-ref_linear_n64-b06-r0-p4-A,main,ref_linear_n64,6,0,ABBA,4,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,84,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b06-r0-p4-A
main-ref_linear_n64-b07-r0-p1-B,main,ref_linear_n64,7,0,BAAB,1,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,416,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b07-r0-p1-B
main-ref_linear_n64-b07-r0-p2-A,main,ref_linear_n64,7,0,BAAB,2,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,42,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b07-r0-p2-A
main-ref_linear_n64-b07-r0-p3-A,main,ref_linear_n64,7,0,BAAB,3,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,41,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b07-r0-p3-A
main-ref_linear_n64-b07-r0-p4-B,main,ref_linear_n64,7,0,BAAB,4,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,417,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b07-r0-p4-B
main-ref_linear_n64-b08-r0-p1-B,main,ref_linear_n64,8,0,BAAB,1,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,458,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b08-r0-p1-B
main-ref_linear_n64-b08-r0-p2-A,main,ref_linear_n64,8,0,BAAB,2,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,84,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b08-r0-p2-A
main-ref_linear_n64-b08-r0-p3-A,main,ref_linear_n64,8,0,BAAB,3,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,84,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b08-r0-p3-A
main-ref_linear_n64-b08-r0-p4-B,main,ref_linear_n64,8,0,BAAB,4,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,541,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b08-r0-p4-B
main-ref_linear_n64-b09-r0-p1-B,main,ref_linear_n64,9,0,BAAB,1,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,416,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b09-r0-p1-B
main-ref_linear_n64-b09-r0-p2-A,main,ref_linear_n64,9,0,BAAB,2,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,42,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b09-r0-p2-A
main-ref_linear_n64-b09-r0-p3-A,main,ref_linear_n64,9,0,BAAB,3,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,84,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b09-r0-p3-A
main-ref_linear_n64-b09-r0-p4-B,main,ref_linear_n64,9,0,BAAB,4,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,500,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b09-r0-p4-B
main-ref_linear_n64-b10-r0-p1-B,main,ref_linear_n64,10,0,BAAB,1,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,459,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b10-r0-p1-B
main-ref_linear_n64-b10-r0-p2-A,main,ref_linear_n64,10,0,BAAB,2,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,83,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b10-r0-p2-A
main-ref_linear_n64-b10-r0-p3-A,main,ref_linear_n64,10,0,BAAB,3,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,83,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b10-r0-p3-A
main-ref_linear_n64-b10-r0-p4-B,main,ref_linear_n64,10,0,BAAB,4,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,541,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b10-r0-p4-B
main-ref_linear_n64-b11-r0-p1-A,main,ref_linear_n64,11,0,ABBA,1,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,84,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b11-r0-p1-A
main-ref_linear_n64-b11-r0-p2-B,main,ref_linear_n64,11,0,ABBA,2,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,458,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b11-r0-p2-B
main-ref_linear_n64-b11-r0-p3-B,main,ref_linear_n64,11,0,ABBA,3,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,458,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b11-r0-p3-B
main-ref_linear_n64-b11-r0-p4-A,main,ref_linear_n64,11,0,ABBA,4,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,84,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b11-r0-p4-A
main-ref_linear_n64-b12-r0-p1-A,main,ref_linear_n64,12,0,ABBA,1,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,84,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b12-r0-p1-A
main-ref_linear_n64-b12-r0-p2-B,main,ref_linear_n64,12,0,ABBA,2,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,500,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b12-r0-p2-B
main-ref_linear_n64-b12-r0-p3-B,main,ref_linear_n64,12,0,ABBA,3,B,reference,64,mixed,2026082901,1,1,VALID,,False,0,False,459,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b12-r0-p3-B
main-ref_linear_n64-b12-r0-p4-A,main,ref_linear_n64,12,0,ABBA,4,A,linear,64,mixed,2026082901,1,1,VALID,,False,0,False,84,71fbefaa1dbb8cb1,99ee45b7b2d0ab69,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n64-b12-r0-p4-A
main-ref_linear_n512-b01-r0-p1-A,main,ref_linear_n512,1,0,ABBA,1,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,333,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b01-r0-p1-A
main-ref_linear_n512-b01-r0-p2-B,main,ref_linear_n512,1,0,ABBA,2,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11667,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b01-r0-p2-B
main-ref_linear_n512-b01-r0-p3-B,main,ref_linear_n512,1,0,ABBA,3,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,12000,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b01-r0-p3-B
main-ref_linear_n512-b01-r0-p4-A,main,ref_linear_n512,1,0,ABBA,4,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,333,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b01-r0-p4-A
main-ref_linear_n512-b02-r0-p1-A,main,ref_linear_n512,2,0,ABBA,1,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,416,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b02-r0-p1-A
main-ref_linear_n512-b02-r0-p2-B,main,ref_linear_n512,2,0,ABBA,2,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,12083,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b02-r0-p2-B
main-ref_linear_n512-b02-r0-p3-B,main,ref_linear_n512,2,0,ABBA,3,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,12125,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b02-r0-p3-B
main-ref_linear_n512-b02-r0-p4-A,main,ref_linear_n512,2,0,ABBA,4,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,375,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b02-r0-p4-A
main-ref_linear_n512-b03-r0-p1-B,main,ref_linear_n512,3,0,BAAB,1,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11834,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b03-r0-p1-B
main-ref_linear_n512-b03-r0-p2-A,main,ref_linear_n512,3,0,BAAB,2,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,333,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b03-r0-p2-A
main-ref_linear_n512-b03-r0-p3-A,main,ref_linear_n512,3,0,BAAB,3,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,333,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b03-r0-p3-A
main-ref_linear_n512-b03-r0-p4-B,main,ref_linear_n512,3,0,BAAB,4,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11875,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b03-r0-p4-B
main-ref_linear_n512-b04-r0-p1-B,main,ref_linear_n512,4,0,BAAB,1,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11583,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b04-r0-p1-B
main-ref_linear_n512-b04-r0-p2-A,main,ref_linear_n512,4,0,BAAB,2,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,333,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b04-r0-p2-A
main-ref_linear_n512-b04-r0-p3-A,main,ref_linear_n512,4,0,BAAB,3,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,292,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b04-r0-p3-A
main-ref_linear_n512-b04-r0-p4-B,main,ref_linear_n512,4,0,BAAB,4,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11667,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b04-r0-p4-B
main-ref_linear_n512-b05-r0-p1-B,main,ref_linear_n512,5,0,BAAB,1,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11625,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b05-r0-p1-B
main-ref_linear_n512-b05-r0-p2-A,main,ref_linear_n512,5,0,BAAB,2,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,375,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b05-r0-p2-A
main-ref_linear_n512-b05-r0-p3-A,main,ref_linear_n512,5,0,BAAB,3,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,375,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b05-r0-p3-A
main-ref_linear_n512-b05-r0-p4-B,main,ref_linear_n512,5,0,BAAB,4,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11625,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b05-r0-p4-B
main-ref_linear_n512-b06-r0-p1-B,main,ref_linear_n512,6,0,BAAB,1,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,12083,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b06-r0-p1-B
main-ref_linear_n512-b06-r0-p2-A,main,ref_linear_n512,6,0,BAAB,2,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,375,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b06-r0-p2-A
main-ref_linear_n512-b06-r0-p3-A,main,ref_linear_n512,6,0,BAAB,3,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,333,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b06-r0-p3-A
main-ref_linear_n512-b06-r0-p4-B,main,ref_linear_n512,6,0,BAAB,4,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,12209,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b06-r0-p4-B
main-ref_linear_n512-b07-r0-p1-A,main,ref_linear_n512,7,0,ABBA,1,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,375,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b07-r0-p1-A
main-ref_linear_n512-b07-r0-p2-B,main,ref_linear_n512,7,0,ABBA,2,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11709,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b07-r0-p2-B
main-ref_linear_n512-b07-r0-p3-B,main,ref_linear_n512,7,0,ABBA,3,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11667,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b07-r0-p3-B
main-ref_linear_n512-b07-r0-p4-A,main,ref_linear_n512,7,0,ABBA,4,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,375,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b07-r0-p4-A
main-ref_linear_n512-b08-r0-p1-B,main,ref_linear_n512,8,0,BAAB,1,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11916,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b08-r0-p1-B
main-ref_linear_n512-b08-r0-p2-A,main,ref_linear_n512,8,0,BAAB,2,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,417,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b08-r0-p2-A
main-ref_linear_n512-b08-r0-p3-A,main,ref_linear_n512,8,0,BAAB,3,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,333,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b08-r0-p3-A
main-ref_linear_n512-b08-r0-p4-B,main,ref_linear_n512,8,0,BAAB,4,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11792,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b08-r0-p4-B
main-ref_linear_n512-b09-r0-p1-B,main,ref_linear_n512,9,0,BAAB,1,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11625,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b09-r0-p1-B
main-ref_linear_n512-b09-r0-p2-A,main,ref_linear_n512,9,0,BAAB,2,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,333,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b09-r0-p2-A
main-ref_linear_n512-b09-r0-p3-A,main,ref_linear_n512,9,0,BAAB,3,A,linear,512,mixed,2026082901,1,1,VALID,,False,0,False,333,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b09-r0-p3-A
main-ref_linear_n512-b09-r0-p4-B,main,ref_linear_n512,9,0,BAAB,4,B,reference,512,mixed,2026082901,1,1,VALID,,False,0,False,11625,c7a33e0dae2278d8,30701cd1672a9867,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-ref_linear_n512-b09-r0-p4-B
